8.001700	128.363693	144.227493
7.984800	128.367294	144.231705
7.967000	128.377899	144.239197
7.952400	128.378296	144.241592
8.071500	128.377899	144.240402
8.089200	128.371796	144.234894
8.092600	128.399902	144.264297
8.197600	128.401306	144.266495
8.076400	128.406296	144.269608
7.972100	128.400696	144.265793
7.961200	128.389008	144.229797
8.151200	128.386902	144.226807
8.151800	128.414398	144.257401
8.124900	128.393295	144.235107
8.099600	128.400894	144.243698
8.071900	128.410400	144.253601
8.122500	128.423401	144.267395
8.044900	128.389404	144.231400
8.019400	128.395706	144.239502
7.992400	128.404495	144.248901
8.042400	128.419800	144.263794
8.214200	128.382401	144.241501
8.231700	128.382294	144.241302
8.250500	128.382095	144.241196
8.270400	128.381607	144.240906
8.288700	128.382401	144.241104
8.305700	128.380997	144.240494
8.324000	128.378998	144.239700
8.344300	128.380707	144.240295
8.363000	128.380295	144.240097
8.380400	128.380295	144.240097
8.398900	128.380997	144.240295
8.418700	128.380203	144.240005
8.438000	128.378998	144.239502
8.738000	128.379807	144.240906
8.757300	128.379196	144.240799
8.774900	128.381302	144.241699
8.793400	128.380096	144.241501
8.813600	128.379395	144.241302
8.832900	128.381302	144.242294
8.849700	128.379196	144.241592
8.868100	128.379700	144.242004
8.888700	128.380798	144.242599
8.908200	128.380905	144.242798
8.926600	128.381104	144.243103
8.945500	128.380493	144.243195
8.965600	128.380905	144.243500
8.985500	128.380493	144.243698
8.998400	128.398697	144.269196
8.989400	128.366104	144.235107
8.969900	128.367096	144.233307
8.977700	128.395599	144.265900
8.956500	128.392899	144.262695
8.948900	128.365005	144.230392
8.869300	128.371796	144.246094
8.848700	128.369995	144.243301
8.827600	128.368805	144.240707
8.795600	128.398605	144.269501
8.806500	128.367203	144.237900
8.786800	128.365204	144.235199
8.766300	128.362900	144.232193
8.745500	128.364197	144.230499
8.725600	128.363907	144.228302
8.773900	128.392303	144.264999
8.752400	128.390701	144.262207
8.732000	128.388702	144.259399
8.712900	128.387802	144.257095
8.706900	128.364197	144.226501
8.691300	128.382004	144.252899
8.668600	128.376099	144.248596
8.629500	128.371902	144.243103
8.647900	128.372406	144.245193
8.609000	128.369003	144.240097
8.507400	128.362503	144.227600
8.492600	128.382706	144.255005
8.473200	128.378998	144.251801
8.452700	128.375305	144.248505
8.237700	128.381805	144.251907
8.216600	128.378494	144.248703
8.195000	128.373398	144.244904
8.175900	128.373993	144.243393
8.157200	128.372299	144.240997
8.115600	128.369003	144.236099
8.137100	128.371002	144.238693
8.096100	128.369797	144.234497
8.076600	128.366501	144.231598
8.122900	128.402206	144.270096
8.102900	128.400604	144.267700
8.082700	128.395004	144.263901
7.980700	128.387802	144.253296
7.995100	128.389496	144.254700
8.009900	128.391800	144.256302
8.066100	128.362000	144.226105
8.080100	128.365997	144.228607
8.023900	128.390793	144.256302
8.037200	128.390900	144.256805
8.051500	128.391006	144.257294
8.066300	128.392899	144.258804
8.080400	128.396301	144.261002
8.093700	128.397903	144.262299
8.093400	128.366104	144.229202
8.107500	128.369904	144.231598
8.122000	128.367401	144.230896
8.136200	128.369003	144.232193
8.149700	128.370102	144.233307
8.163400	128.372299	144.234894
8.107900	128.402405	144.265106
8.122400	128.399307	144.264008
8.136700	128.401993	144.265900
8.150300	128.404007	144.267502
8.163900	128.406296	144.269196
8.178300	128.407303	144.270203
8.177600	128.370895	144.234802
8.192500	128.375000	144.237503
8.206200	128.373703	144.237396
8.219500	128.375198	144.238693
8.233500	128.375702	144.239502
8.248800	128.376297	144.240601
8.262900	128.378006	144.242004
8.275900	128.378906	144.242996
8.289600	128.378098	144.243195
8.304800	128.379501	144.244598
8.319400	128.380402	144.245804
8.332400	128.380905	144.246704
8.346000	128.380905	144.247192
8.361000	128.383896	144.249496
8.375800	128.383102	144.249893
8.389200	128.383896	144.250900
8.402700	128.385895	144.252594
8.417100	128.386200	144.253494
8.432300	128.388794	144.255600
8.471800	128.360794	144.226593
8.486600	128.362396	144.228195
8.499800	128.364899	144.230194
8.446000	128.388000	144.255905
8.458900	128.391403	144.258301
8.473100	128.392303	144.259598
8.488200	128.395706	144.261993
8.501300	128.397903	144.263901
8.512800	128.362793	144.229797
8.527500	128.368698	144.233597
8.542200	128.369598	144.234894
8.556000	128.371002	144.236404
8.569100	128.371506	144.237396
8.583200	128.376694	144.240906
8.514400	128.396500	144.263901
8.529200	128.402802	144.267899
8.544100	128.404800	144.269806
8.822300	128.402206	144.268997
8.834800	128.369293	144.236404
8.848700	128.372299	144.238907
8.861500	128.373901	144.240601
8.875500	128.376602	144.242996
8.890600	128.378494	144.244995
8.904500	128.379593	144.246597
8.917100	128.380997	144.248199
8.930700	128.381699	144.249603
8.945800	128.382095	144.250900
8.960100	128.386703	144.254303
8.972600	128.387299	144.255600
8.986300	128.388596	144.257294
9.001000	128.387695	144.257996
8.552000	128.386703	144.246902
8.617500	128.385605	144.247101
8.640400	128.386597	144.247696
8.660900	128.388199	144.248398
8.883100	128.393005	144.252808
8.947700	128.395493	144.254501
8.927300	128.394806	144.253998
8.906300	128.395096	144.253799
8.838800	128.391403	144.251602
8.859400	128.390701	144.251694
9.015600	128.397903	144.256393
8.970700	128.392502	144.253906
8.993800	128.392700	144.254395
8.002500	128.382996	144.245300
8.180700	128.384003	144.246902
8.201300	128.384506	144.247299
8.221100	128.385406	144.247803
8.681500	128.374893	144.228806
8.482200	128.388199	144.252197
8.501500	128.387497	144.252304
8.401700	128.389099	144.251297
8.421200	128.386200	144.250595
8.541900	128.376801	144.226807
8.561600	128.372101	144.225601
8.581000	128.373199	144.226303
8.521500	128.390701	144.253799
8.542300	128.391800	144.254501
8.562100	128.388397	144.253693
8.581600	128.391495	144.255096
8.601200	128.373993	144.226898
8.642000	128.374207	144.227798
8.622000	128.376694	144.228302
8.661800	128.376907	144.229095
8.601700	128.390793	144.255203
8.622600	128.393906	144.256699
8.642800	128.393906	144.257095
8.662600	128.396896	144.258499
8.043200	128.383606	144.245804
8.081600	128.383194	144.245895
8.063100	128.383499	144.245895
8.101300	128.386002	144.246902
8.022600	128.383408	144.245605
8.122300	128.385406	144.246902
8.142300	128.384995	144.246994
8.160900	128.385803	144.247406
8.702700	128.377701	144.230194
8.723700	128.374405	144.229507
8.743600	128.375397	144.230392
8.744800	128.399994	144.261307
8.825800	128.376495	144.232605
8.845800	128.375107	144.232605
8.827100	128.400406	144.263306
8.949500	128.375504	144.235306
8.971300	128.376602	144.236298
8.991200	128.376495	144.236801
8.928700	128.376907	144.235306
8.847200	128.401093	144.264099
8.930300	128.405106	144.267502
8.951200	128.404495	144.267899
8.973200	128.406906	144.269302
8.993200	128.407501	144.270096
8.682300	128.393097	144.257599
8.703500	128.397797	144.259598
8.724700	128.395905	144.259506
9.013300	128.408600	144.270996
8.338100	128.374893	144.229797
8.280400	128.381104	144.234802
8.299100	128.375900	144.231995
8.317700	128.376801	144.231400
8.295800	128.404205	144.265198
8.314100	128.407303	144.265594
8.334800	128.402802	144.262894
8.358500	128.374802	144.228806
8.377000	128.372406	144.227097
8.395500	128.373993	144.226898
8.415700	128.373596	144.225906
8.452300	128.391006	144.253006
8.470800	128.389999	144.251907
8.490800	128.388702	144.250504
8.374000	128.398499	144.259399
8.355300	128.402695	144.261902
8.392900	128.396805	144.257904
8.413100	128.397705	144.257401
8.433400	128.397400	144.256393
8.511900	128.386200	144.248703
8.530800	128.387100	144.248199
8.548300	128.384903	144.246704
8.567700	128.384903	144.245895
8.665600	128.381104	144.240707
8.589000	128.383499	144.244598
8.608100	128.383698	144.243896
8.625900	128.382797	144.242905
8.644800	128.381104	144.241501
8.933800	128.375702	144.229706
8.951800	128.374603	144.228699
8.970100	128.371796	144.227097
8.818500	128.374695	144.232895
8.815800	128.405197	144.266998
8.839000	128.375397	144.232498
8.857600	128.374802	144.231705
8.875300	128.376495	144.231796
8.894300	128.373993	144.230194
8.855200	128.403503	144.265106
8.873000	128.405396	144.265305
8.892000	128.403107	144.263702
8.836400	128.406494	144.266907
8.914300	128.376205	144.230499
8.912100	128.404602	144.263702
8.931700	128.402603	144.262299
8.968200	128.396606	144.258896
8.949700	128.401199	144.261307
8.990100	128.372803	144.226898
8.988200	128.397003	144.258499
9.008000	128.395996	144.257507
8.990700	128.377106	144.241699
8.959800	128.378693	144.240295
8.929800	128.379105	144.238800
8.899900	128.383102	144.238007
8.808600	128.391907	144.266296
8.778400	128.391800	144.264694
8.745600	128.388794	144.262207
8.714200	128.387405	144.260101
8.869200	128.392303	144.269806
8.684800	128.387100	144.258499
8.561600	128.378998	144.250107
8.531200	128.377106	144.248093
8.500200	128.378693	144.246796
8.469200	128.376602	144.244705
8.440000	128.379593	144.243896
8.409600	128.377106	144.241806
8.379400	128.380600	144.240997
8.348400	128.379303	144.239197
8.318900	128.380997	144.238098
8.289900	128.381195	144.236694
8.260000	128.386307	144.236404
8.228400	128.384796	144.234406
8.261500	128.397507	144.270294
8.230100	128.397598	144.268707
8.199900	128.395599	144.266800
8.170800	128.395203	144.265198
8.139600	128.392105	144.263000
8.331600	128.377594	144.226105
8.412700	128.390793	144.260101
8.384800	128.389801	144.258499
8.306900	128.387802	144.254395
8.333900	128.386703	144.255402
8.356500	128.378006	144.227295
8.381700	128.376999	144.228195
8.359700	128.391602	144.257904
7.943300	128.371506	144.234406
8.202500	128.377899	144.246994
8.229800	128.379196	144.248596
8.174800	128.378799	144.246094
8.149800	128.374802	144.243896
8.071400	128.373093	144.240097
8.045900	128.371094	144.238403
8.278800	128.385895	144.252701
8.888200	128.374695	144.252502
8.993600	128.373199	144.230896
8.998300	128.391098	144.262894
8.833100	128.378204	144.250595
8.861300	128.380997	144.252808
8.242800	128.399506	144.269608
8.064100	128.392807	144.261597
8.169800	128.397598	144.266495
8.136600	128.398300	144.265396
8.102400	128.398697	144.264206
